"Worksheet exported from: C:\Users\agilent5100d2\Documents\Agilent\ICP Expert\My Results\2024\2024_10_10_PartIII Bernardi Nepal Springs 2 (SLRS5, NOT 6).esws"
"Instrument name","MY15110012"
"Software version","7.5.1.11869"
"Firmware version","5174"

"Label","Rack:Tube","Type","Date Time","Element","Element Label","Flags","Unadjusted Data","Concentration","Unit","Intensity","Concentration SD","Concentration % RSD","Intensity SD","Intensity % RSD","%RSE","Weight","Volume","Dilution","Internal Standard","Calibration fit","Correlation coefficient","Background correction","%RSE limit","Calibration Coefficient [1]","Calibration Coefficient [2]","Calibration Coefficient [3]","LIMS ID","Customer","Customer Ref.","Sample Date Time","Sample Site","Description","Replicates","Concentration Replicate 1","Concentration Replicate 2","Concentration Replicate 3","Concentration Replicate 4","Concentration Replicate 5","Concentration Replicate 6","Concentration Replicate 7","Concentration Replicate 8","Intensity Replicate 1","Intensity Replicate 2","Intensity Replicate 3","Intensity Replicate 4","Intensity Replicate 5","Intensity Replicate 6","Intensity Replicate 7","Intensity Replicate 8","Flags Replicate 1","Flags Replicate 2","Flags Replicate 3","Flags Replicate 4","Flags Replicate 5","Flags Replicate 6","Flags Replicate 7","Flags Replicate 8"
"I","1:10","STD","10/10/2024 11:23:14","Fe 259.940","Fe Ax","!","0.09065","0.09065","ppm","339.21199","-","-","7.07467","2.09","1.83021","-","-","-","-","Quadratic","0.99997","Fitted","-","8.70270213707542","3796.52445096541","-1793.17371856648","","","","","","","8","0.09065","0.09065","0.09065","0.09065","0.09065","0.09065","0.09065","0.09065","328.30073","346.79000","341.24773","341.98674","336.39112","329.54569","344.60078","344.83316","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Fe 234.350","Fe R","!","0.09065","0.09065","ppm","84.85773","-","-","5.81356","6.85","","-","-","-","-","Quadratic","1.00000","Fitted","-","8.18032705876331","750.761626913843","1048.98091873139","","","","","","","8","0.09065","0.09065","0.09065","0.09065","0.09065","0.09065","0.09065","0.09065","79.19885","85.77632","88.63836","79.64805","94.40587","90.21240","79.02373","81.95826","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Fe 238.204","Fe R","!","0.09065","0.09065","ppm","146.78750","-","-","4.96022","3.38","2.78411","-","-","-","-","Quadratic","0.99999","Fitted","-","8.23913057867026","1480.51274406524","529.038736058923","","","","","","","8","0.09065","0.09065","0.09065","0.09065","0.09065","0.09065","0.09065","0.09065","143.14249","140.48705","150.87222","148.97807","154.38226","150.30368","142.93627","143.19794","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Fe 259.940","Fe R","!","0.09065","0.09065","ppm","91.94507","-","-","2.41622","2.63","","-","-","-","-","Quadratic","0.99994","Fitted","-","8.62245423537786","977.715730463675","-652.050764801854","","","","","","","8","0.09065","0.09065","0.09065","0.09065","0.09065","0.09065","0.09065","0.09065","91.99662","91.41625","89.66688","95.91016","88.57454","93.32033","90.58974","94.08601","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","K 766.491","K Ax","!","19.72501","19.72501","ppm","964184.12049","-","-","9121.24574","0.95","4.06286","-","-","-","-","Quadratic","0.99921","Fitted","-","-81.8161712233616","33425.4398334031","916.512940964998","","","","","","","8","19.72501","19.72501","19.72501","19.72501","19.72501","19.72501","19.72501","19.72501","944716.16775","963352.92694","966519.05677","963801.69384","964289.35632","962784.29197","972948.77981","975060.69051","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","K 769.897","K Ax","!","19.72501","19.72501","ppm","674717.82054","-","-","6430.53538","0.95","2.73941","-","-","-","-","Quadratic","0.99967","Fitted","-","5995.92508618074","23488.6728274877","588.669385497205","","","","","","","8","19.72501","19.72501","19.72501","19.72501","19.72501","19.72501","19.72501","19.72501","660585.11693","674747.60114","676441.42424","674781.56608","675175.53404","673626.22546","680324.17420","682060.92223","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","K 766.491","K R","!","19.72501","19.72501","ppm","21592.82235","-","-","150.07937","0.70","3.77367","-","-","-","-","Linear","0.99989","Fitted","-","-66.8871113922733","1078.87663863434","-","","","","","","","8","19.72501","19.72501","19.72501","19.72501","19.72501","19.72501","19.72501","19.72501","21484.13502","21293.24058","21624.63533","21713.50382","21703.29009","21703.66331","21522.17567","21697.93497","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","K 769.897","K R","!","19.72501","19.72501","ppm","30629.47261","-","-","98.50229","0.32","","-","-","-","-","Linear","0.99644","Fitted","-","14352.2579151548","851.482409217009","-","","","","","","","8","19.72501","19.72501","19.72501","19.72501","19.72501","19.72501","19.72501","19.72501","30525.57561","30515.25177","30684.95396","30579.33524","30600.04162","30773.39732","30600.90817","30756.31720","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Li 670.783","Li Ax","!","0.098367","0.098367","ppm","193187.220206","-","-","1630.178333","0.84","1.996126","-","-","-","-","Quadratic","0.99990","Fitted","-","1392.47086816786","1333777.46965555","6629096.83315445","","","","","","","8","0.098367","0.098367","0.098367","0.098367","0.098367","0.098367","0.098367","0.098367","189947.085987","192022.284738","194202.594503","192666.265508","194096.108080","193204.322581","194393.211355","194965.888894","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Li 670.783","Li R","!","0.098367","0.098367","ppm","13225.421911","-","-","82.052459","0.62","","-","-","-","-","Quadratic","0.99997","Fitted","-","3477.23053734716","90921.7048331187","86066.1613175347","","","","","","","8","0.098367","0.098367","0.098367","0.098367","0.098367","0.098367","0.098367","0.098367","13233.131114","13048.423416","13269.638785","13316.626543","13248.032409","13277.111462","13178.127205","13232.284349","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Mg 279.553","Mg Ax","!","19.77931","19.77931","ppm","1129175.84078","-","-","7823.30346","0.69","1.06877","-","-","-","-","Quadratic","0.99993","Fitted","-","13.5321553435644","75830.1542492017","-961.027374487689","","","","","","","8","19.77931","19.77931","19.77931","19.77931","19.77931","19.77931","19.77931","19.77931","1117034.16981","1133129.47583","1135353.72432","1133890.16888","1116200.76485","1131693.89740","1133398.31430","1132706.21087","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Mg 280.270","Mg Ax","!","19.77931","19.77931","ppm","322478.87929","-","-","2537.61615","0.79","0.98840","-","-","-","-","Quadratic","0.99999","Fitted","-","6.80839080104947","18568.0955399193","-116.778016227835","","","","","","","8","19.77931","19.77931","19.77931","19.77931","19.77931","19.77931","19.77931","19.77931","316880.13576","321239.62656","324669.92927","322314.35916","324343.11071","322646.56935","323851.14352","323886.16001","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Mg 285.213","Mg Ax","!","19.77931","19.77931","ppm","196651.25486","-","-","1496.70688","0.76","1.29610","-","-","-","-","Quadratic","1.00000","Fitted","-","13.2349704563781","10219.9620644783","-13.3076213151292","","","","","","","8","19.77931","19.77931","19.77931","19.77931","19.77931","19.77931","19.77931","19.77931","193384.13495","195764.68780","197711.53708","196485.63774","197472.93163","196956.08998","197600.58500","197834.43466","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Mg 279.553","Mg R","!","19.77931","19.77931","ppm","447390.90644","-","-","2027.55506","0.45","1.12717","-","-","-","-","Quadratic","0.99999","Fitted","-","6.18268804480965","23005.1911666223","-15.6233993909818","","","","","","","8","19.77931","19.77931","19.77931","19.77931","19.77931","19.77931","19.77931","19.77931","446299.89797","443806.99579","448182.81058","449527.74333","447142.94526","448053.32044","446036.62871","450076.90947","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Mg 280.270","Mg R","!","19.77931","19.77931","ppm","111970.49188","-","-","480.93271","0.43","0.97853","-","-","-","-","Quadratic","0.99999","Fitted","-","-2.18496112723699","5621.91547989435","2.41665299617341","","","","","","","8","19.77931","19.77931","19.77931","19.77931","19.77931","19.77931","19.77931","19.77931","111756.92989","111073.76248","112166.74826","112448.70583","112012.77286","112008.85929","111681.27911","112614.87737","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Mg 285.213","Mg R","!","19.77931","19.77931","ppm","53744.79433","-","-","341.65874","0.64","1.11009","-","-","-","-","Quadratic","0.99999","Fitted","-","13.4928718932476","2658.45426054082","3.43124342537055","","","","","","","8","19.77931","19.77931","19.77931","19.77931","19.77931","19.77931","19.77931","19.77931","53746.91032","53165.34887","54055.29671","53991.03915","53843.38269","53893.63057","53266.19890","53996.54742","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Mn 257.610","Mn Ax","!","0.09371","0.09371","ppm","7057.48415","-","-","60.22645","0.85","1.41279","-","-","-","-","Quadratic","0.99997","Fitted","-","14.742055501826","78362.7986174223","-42271.5507483575","","","","","","","8","0.09371","0.09371","0.09371","0.09371","0.09371","0.09371","0.09371","0.09371","6934.09019","7027.91277","7060.90750","7053.79611","7055.21615","7083.03103","7113.42428","7131.49518","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Mn 259.372","Mn Ax","!","0.09371","0.09371","ppm","2580.26143","-","-","27.60519","1.07","1.23505","-","-","-","-","Quadratic","1.00000","Fitted","-","7.10137900471568","28774.8502390571","-14718.7104293082","","","","","","","8","0.09371","0.09371","0.09371","0.09371","0.09371","0.09371","0.09371","0.09371","2525.42838","2563.82713","2586.59015","2572.87351","2595.23442","2583.97520","2595.11590","2619.04677","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Mn 257.610","Mn R","!","0.09371","0.09371","ppm","1860.39966","-","-","15.61444","0.84","2.60548","-","-","-","-","Quadratic","0.99999","Fitted","-","10.6550212981168","19930.3973961121","-2346.32529248996","","","","","","","8","0.09371","0.09371","0.09371","0.09371","0.09371","0.09371","0.09371","0.09371","1835.63147","1853.13947","1868.37440","1878.50203","1842.03299","1864.73393","1877.22579","1863.55721","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Mn 259.372","Mn R","!","0.09371","0.09371","ppm","685.03113","-","-","6.62306","0.97","0.86422","-","-","-","-","Quadratic","1.00000","Fitted","-","10.3156814944695","7118.70275542018","832.35262970184","","","","","","","8","0.09371","0.09371","0.09371","0.09371","0.09371","0.09371","0.09371","0.09371","684.33690","680.40588","683.70762","694.55183","686.79813","676.49932","679.58161","694.36774","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Na 568.821","Na Ax","!","39.56130","39.56130","ppm","19803.62614","-","-","144.99273","0.73","","-","-","-","-","Rational","0.99996","Fitted","-","-18.8062787633146","452.482259615395","-0.00257889799144242","","","","","","","8","39.56130","39.56130","39.56130","39.56130","39.56130","39.56130","39.56130","39.56130","19542.87893","19672.22135","19891.61304","19716.14325","19888.82526","19870.91832","19867.86967","19978.53929","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Na 588.995","Na Ax","!","39.56130","39.56130","ppm","7276909.38981","-","-","74847.68870","1.03","3.16050","-","-","-","-","Quadratic","0.99940","Fitted","-","6272.79835260265","148896.699264021","1135.24663332189","","","","","","","8","39.56130","39.56130","39.56130","39.56130","39.56130","39.56130","39.56130","39.56130","7126096.11575","7238123.01334","7308419.33136","7289868.21053","7307952.54444","7241144.40269","7364771.56743","7338899.93294","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Na 589.592","Na Ax","!","39.56130","39.56130","ppm","4117003.14857","-","-","32187.95894","0.78","3.42703","-","-","-","-","Quadratic","0.99959","Fitted","-","130.061503843935","72498.338489987","898.274240179187","","","","","","","8","39.56130","39.56130","39.56130","39.56130","39.56130","39.56130","39.56130","39.56130","4054301.03322","4116685.46431","4101552.41977","4130004.19237","4108411.09564","4135542.98607","4122921.76868","4166606.22852","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Na 568.821","Na R","!","39.56130","39.56130","ppm","3391.56220","-","-","37.43263","1.10","3.92350","-","-","-","-","Linear","0.99928","Fitted","-","62.9421274940378","83.5949170235704","-","","","","","","","8","39.56130","39.56130","39.56130","39.56130","39.56130","39.56130","39.56130","39.56130","3420.23923","3371.17835","3360.32887","3431.75644","3397.94417","3426.75910","3323.61501","3400.67647","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Na 588.995","Na R","!","39.56130","39.56130","ppm","502319.89721","-","-","3084.80229","0.61","1.61723","-","-","-","-","Linear","0.99998","Fitted","-","6609.83221545454","12378.805209038","-","","","","","","","8","39.56130","39.56130","39.56130","39.56130","39.56130","39.56130","39.56130","39.56130","502161.03608","496036.39460","503836.93203","504820.85175","502706.05944","505283.29489","499713.77992","504000.82892","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Na 589.592","Na R","!","39.56130","39.56130","ppm","242697.59066","-","-","1658.22637","0.68","0.77695","-","-","-","-","Linear","0.99998","Fitted","-","54.3689846558605","6078.01385393436","-","","","","","","","8","39.56130","39.56130","39.56130","39.56130","39.56130","39.56130","39.56130","39.56130","242413.98148","239337.00188","243411.44613","244020.31369","243210.79740","244410.01278","241333.10329","243444.06864","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","S 180.669","S Ax","!","9.87360","9.87360","ppm","321.88634","-","-","5.54600","1.72","2.21091","-","-","-","-","Linear","0.99997","Fitted","-","3.72339055841264","32.4531212871296","-","","","","","","","8","9.87360","9.87360","9.87360","9.87360","9.87360","9.87360","9.87360","9.87360","313.66554","317.72855","326.51168","323.43700","317.75757","324.11228","331.02771","320.85037","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","S 181.972","S Ax","!","9.87360","9.87360","ppm","853.88975","-","-","8.81701","1.03","2.75602","-","-","-","-","Linear","0.99999","Fitted","-","5.02376660025658","85.9744269917178","-","","","","","","","8","9.87360","9.87360","9.87360","9.87360","9.87360","9.87360","9.87360","9.87360","839.33969","847.31102","858.97312","852.47032","858.15529","851.73698","853.79836","869.33321","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","S 180.669","S R","!","9.87360","9.87360","ppm","264.78100","-","-","4.48827","1.70","0.95784","-","-","-","-","Linear","0.99998","Fitted","-","3.27620977300937","26.3787624286333","-","","","","","","","8","9.87360","9.87360","9.87360","9.87360","9.87360","9.87360","9.87360","9.87360","263.61108","262.41958","266.37043","273.88310","261.37901","266.37083","258.92181","265.29213","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","S 181.972","S R","!","9.87360","9.87360","ppm","706.44353","-","-","5.07837","0.72","1.43591","-","-","-","-","Linear","0.99998","Fitted","-","6.20449342216017","70.8094519238658","-","","","","","","","8","9.87360","9.87360","9.87360","9.87360","9.87360","9.87360","9.87360","9.87360","707.14832","701.69317","702.51410","710.45327","708.67019","703.73170","701.46690","715.87057","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Si 251.432","Si Ax","!","39.31030","39.31030","ppm","4768.40366","-","-","69.25129","1.45","1.64494","-","-","-","-","Quadratic","0.99991","Fitted","-","4.13117009891766","130.857721870486","-0.289964292815942","","","","","","","8","39.31030","39.31030","39.31030","39.31030","39.31030","39.31030","39.31030","39.31030","4635.35622","4702.83044","4753.09793","4784.84036","4801.19364","4805.08595","4817.42434","4847.40042","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Si 251.611","Si Ax","!","39.31030","39.31030","ppm","13509.90050","-","-","184.88510","1.37","1.63704","-","-","-","-","Quadratic","0.99986","Fitted","-","5.50946803693779","374.271833845807","-0.985466632541957","","","","","","","8","39.31030","39.31030","39.31030","39.31030","39.31030","39.31030","39.31030","39.31030","13131.85524","13382.74293","13515.38915","13499.68460","13565.26762","13589.59599","13683.62178","13711.04668","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Si 288.158","Si Ax","!","39.31030","39.31030","ppm","80958.92979","-","-","1143.35057","1.41","1.40363","-","-","-","-","Quadratic","0.99983","Fitted","-","223.118302706218","2225.00012754348","-5.66613776747917","","","","","","","8","39.31030","39.31030","39.31030","39.31030","39.31030","39.31030","39.31030","39.31030","78869.50921","79901.75447","80953.42930","80853.23057","81315.18315","81274.42795","82044.60502","82459.29867","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Si 251.432","Si R","!","39.31030","39.31030","ppm","1646.22085","-","-","14.58970","0.89","1.35675","-","-","-","-","Quadratic","0.99998","Fitted","-","6.79677989857316","41.6727433357553","-0.00395485998255118","","","","","","","8","39.31030","39.31030","39.31030","39.31030","39.31030","39.31030","39.31030","39.31030","1648.58806","1618.78317","1658.30785","1656.33080","1656.05069","1630.75413","1643.01882","1657.93326","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Si 251.611","Si R","!","39.31030","39.31030","ppm","4637.22457","-","-","31.39932","0.68","1.49684","-","-","-","-","Quadratic","0.99996","Fitted","-","4.68078959309379","120.008923419041","-0.0647613712032715","","","","","","","8","39.31030","39.31030","39.31030","39.31030","39.31030","39.31030","39.31030","39.31030","4613.67596","4575.53800","4654.44874","4655.46165","4652.63884","4652.56258","4621.64933","4671.82147","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Si 288.158","Si R","!","39.31030","39.31030","ppm","25855.91604","-","-","157.78053","0.61","1.51135","-","-","-","-","Quadratic","0.99996","Fitted","-","27.0345067003315","665.688350689267","-0.368672111242418","","","","","","","8","39.31030","39.31030","39.31030","39.31030","39.31030","39.31030","39.31030","39.31030","25749.24044","25561.60813","25907.31998","25933.03895","25937.22904","25908.57397","25769.11094","26081.20686","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Sr 407.771","Sr Ax","!","0.59826","0.59826","ppm","1639485.92871","-","-","11148.68515","0.68","0.85472","-","-","-","-","Quadratic","0.99998","Fitted","-","68.387434668172","2868529.11402221","-220094.317502426","","","","","","","8","0.59826","0.59826","0.59826","0.59826","0.59826","0.59826","0.59826","0.59826","1618840.00829","1635587.34491","1634035.33247","1648957.85672","1636314.58800","1643052.79513","1643075.50158","1656024.00261","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Sr 421.552","Sr Ax","!","0.59826","0.59826","ppm","549378.06696","-","-","4403.40787","0.80","0.48088","-","-","-","-","Quadratic","0.99999","Fitted","-","8.83642854632251","968095.963330142","-86599.7313334988","","","","","","","8","0.59826","0.59826","0.59826","0.59826","0.59826","0.59826","0.59826","0.59826","539746.94927","548505.78242","550814.64343","549765.54014","550943.71034","548062.23906","553214.93333","553970.73773","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Sr 407.771","Sr R","!","0.59826","0.59826","ppm","355123.84233","-","-","1877.64740","0.53","0.68176","-","-","-","-","Quadratic","1.00000","Fitted","-","128.517544176741","593193.191942511","268.480779133271","","","","","","","8","0.59826","0.59826","0.59826","0.59826","0.59826","0.59826","0.59826","0.59826","354245.08379","351639.13859","355635.21197","356877.59178","355610.15898","356653.17564","353455.27339","356875.10445","","","","","","","",""
"I","1:10","STD","10/10/2024 11:23:14","Sr 421.552","Sr R","!","0.59826","0.59826","ppm","117125.69099","-","-","616.95029","0.53","1.25933","-","-","-","-","Quadratic","0.99999","Fitted","-","25.5543421617749","197897.19718577","-4008.46849246137","","","","","","","8","0.59826","0.59826","0.59826","0.59826","0.59826","0.59826","0.59826","0.59826","116977.75755","115969.42985","117396.26316","117751.07472","117341.10509","117466.84283","116473.83061","117629.22414","","","","","","","",""
"SPS-SW2 10%","1:11","QC","10/10/2024 11:28:19","Al 396.152","Al Ax","Q","0.02053","0.02053","ppm","420.32706","0.00044","2.13789","8.38067","1.99","3.05851","-","-","-","-","Linear","0.99993","Fitted","-","28.3209273223075","19098.9430216838","-","","","","","","","8","0.02060","0.02039","0.02058","0.02107","0.02046","0.02098","0.02051","0.01962","421.72651","417.70325","421.28932","430.72227","419.08192","429.01307","419.97812","403.10204","","","","","","","",""
"SPS-SW2 10%","1:11","QC","10/10/2024 11:28:19","Al 396.152","Al R","S","0.02006","0.02006","ppm","117.05071","0.00361","17.99294","11.24494","9.61","4.26796","-","-","-","-","Linear","0.99952","Fitted","-","54.5543076187441","3114.91010073713","-","","","","","","","8","0.01636","0.02777","0.01653","0.01829","0.02068","0.01979","0.02144","0.01966","105.51120","141.04408","106.03137","111.53714","118.97406","116.18572","121.34170","115.78042","","","","","","","",""
"SPS-SW2 10%","1:11","QC","10/10/2024 11:28:19","Ba 230.424","Ba Ax","S","0.02380","0.02380","ppm","183.52637","0.00060","2.52450","4.46572","2.43","2.06993","-","-","-","-","Quadratic","0.99999","Fitted","-","5.36589337834405","7538.77223403723","-2284.76136348979","","","","","","","8","0.02256","0.02353","0.02378","0.02396","0.02438","0.02376","0.02392","0.02454","174.31097","181.47146","183.37439","184.69720","187.77265","183.20184","184.35784","189.02461","","","","","","","",""
"SPS-SW2 10%","1:11","QC","10/10/2024 11:28:19","Ba 233.527","Ba Ax","","0.02432","0.02432","ppm","487.22370","0.00026","1.07149","5.12531","1.05","2.18497","-","-","-","-","Quadratic","0.99999","Fitted","-","6.58751592601908","19854.8138906164","-3879.45646081096","","","","","","","8","0.02420","0.02397","0.02445","0.02470","0.02467","0.02424","0.02411","0.02425","484.81950","480.25218","489.64357","494.65814","493.98085","485.61334","482.94509","485.87695","","","","","","","",""
"SPS-SW2 10%","1:11","QC","10/10/2024 11:28:19","Ba 455.403","Ba Ax","","0.02343","0.02343","ppm","36244.06619","0.00015","0.63600","226.32613","0.62","1.20647","-","-","-","-","Quadratic","0.99997","Fitted","-","214.571556792773","1556542.5817553","-811469.890027314","","","","","","","8","0.02326","0.02318","0.02357","0.02355","0.02352","0.02353","0.02350","0.02335","35985.86633","35861.38223","36457.34199","36428.12414","36374.34354","36389.96967","36344.57149","36110.93014","","","","","","","",""
"SPS-SW2 10%","1:11","QC","10/10/2024 11:28:19","Ba 493.408","Ba Ax","","0.02347","0.02347","ppm","22778.40699","0.00015","0.62449","139.89776","0.61","2.36988","-","-","-","-","Quadratic","0.99997","Fitted","-","28.6394350473045","984269.73552266","-635651.675178558","","","","","","","8","0.02327","0.02321","0.02355","0.02357","0.02353","0.02361","0.02354","0.02349","22592.46640","22526.89144","22853.29184","22871.12912","22834.25390","22910.04712","22843.26107","22795.91499","","","","","","","",""
"SPS-SW2 10%","1:11","QC","10/10/2024 11:28:19","Ba 230.424","Ba R","S","0.02541","0.02541","ppm","38.53549","0.00289","11.38657","3.82813","9.93","4.80673","-","-","-","-","Quadratic","0.99979","Fitted","-","5.52060271054268","1273.03833498802","1011.41586795117","","","","","","","8","0.02859","0.02449","0.02076","0.02174","0.02760","0.02729","0.02746","0.02538","42.74402","37.30595","32.38696","33.66967","41.42550","41.01930","41.24734","38.48516","","","","","","","",""
"SPS-SW2 10%","1:11","QC","10/10/2024 11:28:19","Ba 233.527","Ba R","","0.02539","0.02539","ppm","93.76994","0.00132","5.19355","4.60611","4.91","2.94284","-","-","-","-","Quadratic","1.00000","Fitted","-","6.02071070967239","3420.49811598237","1399.92997695575","","","","","","","8","0.02477","0.02801","0.02424","0.02610","0.02591","0.02408","0.02563","0.02436","91.60897","102.94014","89.77201","96.25381","95.57445","89.21252","94.61383","90.18383","","","","","","","",""
"SPS-SW2 10%","1:11","QC","10/10/2024 11:28:19","Ba 455.403","Ba R","","0.02330","0.02330","ppm","6889.77330","0.00017","0.71644","48.42168","0.70","1.84911","-","-","-","-","Quadratic","1.00000","Fitted","-","89.2848165983996","293717.113156751","-77060.6810758896","","","","","","","8","0.02331","0.02331","0.02353","0.02304","0.02351","0.02317","0.02318","0.02333","6893.64853","6892.68504","6956.97113","6814.45553","6950.72581","6854.06797","6856.31293","6899.31944","","","","","","","",""
"SPS-SW2 10%","1:11","QC","10/10/2024 11:28:19","Ba 493.408","Ba R","","0.02344","0.02344","ppm","4188.21349","0.00022","0.94215","38.97897","0.93","2.29046","-","-","-","-","Quadratic","1.00000","Fitted","-","38.7484715135834","177581.429765117","-22479.4291302506","","","","","","","8","0.02341","0.02335","0.02336","0.02297","0.02355","0.02361","0.02364","0.02360","4184.21362","4172.90296","4174.65202","4106.02079","4207.74741","4218.66928","4223.83744","4217.66442","","","","","","","",""
"SPS-SW2 10%","1:11","QC","10/10/2024 11:28:19","Ca 315.887","Ca Ax","","1.08140","1.08140","ppm","775.64900","0.00929","0.85927","6.64247","0.86","2.01962","-","-","-","-","Quadratic","0.99999","Fitted","-","2.52720262045973","715.008475330134","-0.0762690161785571","","","","","","","8","1.07970","1.07527","1.07464","1.09101","1.09181","1.08991","1.08304","1.06583","774.43136","771.26787","770.81851","782.51821","783.08814","781.73163","776.82053","764.51577","","","","","","","",""
"SPS-SW2 10%","1:11","QC","10/10/2024 11:28:19","Ca 317.933","Ca Ax","","1.09644","1.09644","ppm","6037.06623","0.00532","0.48521","29.23515","0.48","0.83746","-","-","-","-","Quadratic","0.99999","Fitted","-","8.39911081792877","5501.48107154963","-2.83121159221395","","","","","","","8","1.09972","1.08795","1.10064","1.09624","1.10244","1.09995","1.09508","1.08954","6055.05929","5990.41119","6060.09648","6035.92523","6070.01526","6056.30224","6029.59037","5999.12981","","","","","","","",""
"SPS-SW2 10%","1:11","QC","10/10/2024 11:28:19","Ca 373.690","Ca Ax","S","1.08337","1.08337","ppm","2271.91846","0.00616","0.56864","12.77459","0.56","0.72262","-","-","-","-","Quadratic","0.99999","Fitted","-","24.9394597420808","2074.5083602858","-0.410388119986806","","","","","","","8","1.07687","1.07298","1.08715","1.08717","1.07873","1.08804","1.08842","1.08760","2258.43674","2250.36975","2279.76428","2279.79677","2262.30658","2281.60055","2282.39035","2280.68265","","","","","","","",""
"SPS-SW2 10%","1:11","QC","10/10/2024 11:28:19","Ca 393.366","Ca Ax","Q","Uncal","Uncal","ppm","959431.95721","-","-","14232.43730","1.48","","-","-","-","-","Quadratic","-","Fitted","-","-","-","-","","","","","","","8","Uncal","Uncal","Uncal","Uncal","Uncal","Uncal","Uncal","Uncal","973132.46737","951812.23020","971715.05613","948080.32826","970184.60674","952528.67975","972306.54710","935695.74210","Uncal","Uncal","Uncal","Uncal","Uncal","Uncal","Uncal","Uncal"
"SPS-SW2 10%","1:11","QC","10/10/2024 11:28:19","Ca 396.847","Ca Ax","","1.06506","1.06506","ppm","1532526.27442","0.01648","1.54764","23439.84784","1.53","1.01820","-","-","-","-","Quadratic","0.99999","Fitted","-","2565.7479078736","1451040.09841928","-13649.297269005","","","","","","","8","1.08221","1.05373","1.07822","1.05074","1.07369","1.06030","1.08280","1.03880","1556913.37679","1516421.51076","1551237.71371","1512161.65727","1544791.04580","1525755.67099","1557748.01027","1495181.20978","","","","","","","",""
"SPS-SW2 10%","1:11","QC","10/10/2024 11:28:19","Ca 422.673","Ca Ax","","1.07841","1.07841","ppm","50123.09377","0.01147","1.06332","532.31529","1.06","2.34713","-","-","-","-","Quadratic","0.99989","Fitted","-","64.2092334288707","46416.5400450427","2.38733377769086","","","","","","","8","1.09153","1.05755","1.08360","1.07934","1.07445","1.08610","1.08757","1.06714","50731.87667","49154.90625","50364.13415","50166.34372","49939.17374","50480.06061","50548.20289","49600.05212","","","","","","","",""
"SPS-SW2 10%","1:11","QC","10/10/2024 11:28:19","Ca 315.887","Ca R","S","1.08562","1.08562","ppm","198.88142","0.02674","2.46302","4.56932","2.30","1.74753","-","-","-","-","Quadratic","1.00000","Fitted","-","13.4626247370168","170.706579022564","0.0823161889385347","","","","","","","8","1.12891","1.11166","1.10705","1.06653","1.05394","1.07192","1.06573","1.07917","206.28066","203.33277","202.54416","195.62077","193.46800","196.54079","195.48374","197.78046","","","","","","","",""
